unit,actual_rul,predicted_rul_mean,predicted_rul_median,mc_standard_deviation,raw_percentile_05,raw_percentile_95,calibrated_lower_bound,calibrated_upper_bound,interval_width,prediction_error,absolute_error,confidence,health_status,recommendation,actual_inside_interval,ridge_prediction,model_disagreement,disagreement_level,conservative_rul,engine_condition,prediction_trust,review_flag,risk_score,operational_action,condition_priority,review_priority
95,125.0,107.4269027709961,109.15160369873048,14.80953311920166,79.2347412109375,125.0,84.42283630371094,125.0,40.57716369628906,-17.573097229003906,17.573097229003906,Low,Healthy,Manual review required,True,105.65919,1.7677127709960985,Low,84.42283630371094,Healthy,Medium,Recommended,44.46173095703126,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
14,107.0,107.4174575805664,108.97935485839844,13.409499168395996,82.40797424316406,125.0,86.45054626464844,125.0,38.54945373535156,0.4174575805664062,0.4174575805664062,Low,Healthy,Manual review required,True,112.43989,5.022432419433599,Low,86.45054626464844,Healthy,Medium,Recommended,42.83956298828126,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
57,103.0,107.73078918457033,109.2890625,13.530924797058104,83.94123077392578,125.0,86.58719635009766,125.0,38.41280364990234,4.7307891845703125,4.7307891845703125,Low,Healthy,Manual review required,True,99.45689,8.273899184570325,Low,86.58719635009766,Healthy,Medium,Recommended,42.73024291992188,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
54,97.0,112.69711303710938,116.22982788085938,13.430606842041016,85.24241638183594,125.0,91.69949340820312,125.0,33.300506591796875,15.697113037109377,15.697113037109377,Low,Healthy,Manual review required,True,100.1524,12.544713037109375,Medium,91.69949340820312,Healthy,Medium,Recommended,40.640405273437494,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
59,114.0,110.20841979980467,112.17832946777344,13.354195594787598,82.9442138671875,125.0,89.32198333740234,125.0,35.678016662597656,-3.791580200195313,3.791580200195313,Low,Healthy,Manual review required,True,102.64316,7.565259799804679,Low,89.32198333740234,Healthy,Medium,Recommended,40.54241333007812,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
6,93.0,111.75836944580078,114.95851135253906,11.631197929382324,87.8895034790039,125.0,93.3790283203125,125.0,31.6209716796875,18.75836944580078,18.75836944580078,Low,Healthy,Manual review required,False,98.403564,13.354805445800778,Medium,93.3790283203125,Healthy,Medium,Recommended,39.296777343749994,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
33,106.0,114.31608581542967,118.15370178222656,12.811450004577637,85.89891052246094,125.0,94.2193832397461,125.0,30.780616760253903,8.316085815429688,8.316085815429688,Low,Healthy,Manual review required,True,101.540665,12.77542081542967,Medium,94.2193832397461,Healthy,Medium,Recommended,38.62449340820313,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
51,114.0,114.1073226928711,117.33021545410156,12.438605308532717,90.45849609375,125.0,94.55313873291016,125.0,30.446861267089844,0.1073226928710937,0.1073226928710937,Low,Healthy,Manual review required,True,96.40285,17.704472692871093,Medium,94.55313873291016,Healthy,Medium,Recommended,38.357489013671874,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
86,89.0,114.19081115722656,118.4148941040039,12.349027633666992,90.17669677734376,125.0,94.7669677734375,125.0,30.2330322265625,25.19081115722656,25.19081115722656,Low,Healthy,Manual review required,False,103.940125,10.250686157226568,Medium,94.7669677734375,Healthy,Medium,Recommended,38.186425781249994,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
87,116.0,115.03331756591795,121.21151733398438,12.445357322692873,92.10075378417967,125.0,95.46930694580078,125.0,29.53069305419922,-0.9666824340820312,0.9666824340820312,Low,Healthy,Manual review required,True,125.03398,10.000662434082045,Medium,95.46930694580078,Healthy,Medium,Recommended,37.62455444335938,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
60,100.0,114.0937728881836,116.075439453125,11.1547269821167,93.6163101196289,125.0,96.40773010253906,125.0,28.592269897460938,14.093772888183594,14.093772888183594,Low,Healthy,Manual review required,True,100.11636,13.977412888183594,Medium,96.40773010253906,Healthy,Medium,Recommended,36.873815917968756,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
99,117.0,115.7871551513672,121.11162567138672,11.898707389831545,91.51622772216795,125.0,97.01856231689452,125.0,27.98143768310547,-1.2128448486328125,1.2128448486328125,Low,Healthy,Manual review required,True,105.18067,10.606485151367195,Medium,97.01856231689452,Healthy,Medium,Recommended,36.38515014648439,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
39,125.0,116.49301147460938,121.57660675048828,11.330086708068848,92.87313842773438,125.0,98.5518035888672,125.0,26.44819641113281,-8.506988525390625,8.506988525390625,Low,Healthy,Manual review required,True,128.33376,11.840748525390637,Medium,98.5518035888672,Healthy,Medium,Recommended,35.15855712890624,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
83,125.0,117.0807876586914,123.7918701171875,11.023516654968262,92.13883972167967,125.0,99.58566284179688,125.0,25.414337158203125,-7.919212341308594,7.919212341308594,Low,Healthy,Manual review required,True,127.18412,10.103332341308587,Medium,99.58566284179688,Healthy,Medium,Recommended,34.3314697265625,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
85,118.0,116.51242065429688,121.30301666259766,10.468762397766112,94.45777893066406,125.0,99.8245086669922,125.0,25.17549133300781,-1.487579345703125,1.487579345703125,Low,Healthy,Manual review required,True,128.27818,11.765759345703117,Medium,99.8245086669922,Healthy,Medium,Recommended,34.14039306640623,Continue normal operation and routine condition monitoring. Engineering review is recommended because the prediction contains elevated uncertainty.,4,2
55,125.0,111.0892105102539,112.81257629394533,12.603001594543455,86.04619598388672,125.0,91.29582214355467,125.0,33.70417785644531,-13.910789489746094,13.910789489746094,Low,Healthy,Manual review required,True,112.041145,0.951934489746094,Low,91.29582214355467,Healthy,Medium,Not required,33.963342285156266,Continue normal operation and routine condition monitoring.,4,3
28,97.0,111.13846588134766,113.06333923339844,12.330489158630373,90.80976104736328,125.0,91.7416000366211,125.0,33.258399963378906,14.138465881347656,14.138465881347656,Low,Healthy,Manual review required,True,104.26874,6.869725881347662,Low,91.7416000366211,Healthy,Medium,Not required,33.606719970703125,Continue normal operation and routine condition monitoring.,4,3
71,118.0,111.1852035522461,112.28067016601562,12.316946029663086,88.480224609375,125.0,91.80804443359376,125.0,33.19195556640625,-6.814796447753906,6.814796447753906,Low,Healthy,Manual review required,True,111.1304,0.05480355224609923,Low,91.80804443359376,Healthy,Medium,Not required,33.55356445312499,Continue normal operation and routine condition monitoring.,4,3
73,125.0,113.07015991210938,116.5957260131836,13.498835563659668,88.40043640136719,125.0,91.97325897216795,125.0,33.02674102783203,-11.929840087890623,11.929840087890623,Low,Healthy,Manual review required,True,107.87061,5.199549912109376,Low,91.97325897216795,Healthy,Medium,Not required,33.42139282226563,Continue normal operation and routine condition monitoring.,4,3
1,112.0,113.07775115966795,117.32881927490234,13.106566429138184,89.15282440185547,125.0,92.5516357421875,125.0,32.4483642578125,1.0777511596679688,1.0777511596679688,Low,Healthy,Manual review required,True,112.268524,0.8092271596679552,Low,92.5516357421875,Healthy,Medium,Not required,32.95869140625,Continue normal operation and routine condition monitoring.,4,3
88,115.0,112.08306884765624,114.5759048461914,11.877537727355955,91.36125183105467,125.0,93.34528350830078,125.0,31.65471649169922,-2.91693115234375,2.91693115234375,Low,Healthy,Manual review required,True,108.13304,3.9500288476562417,Low,93.34528350830078,Healthy,Medium,Not required,32.32377319335938,Continue normal operation and routine condition monitoring.,4,3
2,98.0,114.39056396484376,118.35612487792967,13.12271213531494,88.13378143310547,125.0,93.84095764160156,125.0,31.15904235839844,16.39056396484375,16.39056396484375,Low,Healthy,Manual review required,True,114.53343,0.14286603515623142,Low,93.84095764160156,Healthy,Medium,Not required,31.927233886718746,Continue normal operation and routine condition monitoring.,4,3
65,125.0,115.2339324951172,120.59278106689452,13.014205932617188,86.29690551757812,125.0,94.84220886230467,125.0,30.157791137695312,-9.766067504882812,9.766067504882812,Low,Healthy,Manual review required,True,120.530685,5.296752504882804,Low,94.84220886230467,Healthy,Medium,Not required,31.126232910156265,Continue normal operation and routine condition monitoring.,4,3
89,125.0,114.9352798461914,119.83726501464844,11.990331649780272,90.1349105834961,125.0,96.03337097167967,125.0,28.966629028320312,-10.064720153808594,10.064720153808594,Low,Healthy,Manual review required,True,105.43601,9.49926984619141,Low,96.03337097167967,Healthy,Medium,Not required,30.173303222656262,Continue normal operation and routine condition monitoring.,4,3
26,119.0,113.99651336669922,116.37004089355467,11.318642616271973,94.1915054321289,125.0,96.07196044921876,125.0,28.92803955078125,-5.003486633300781,5.003486633300781,Low,Healthy,Manual review required,True,115.569016,1.572502633300786,Low,96.07196044921876,Healthy,Medium,Not required,30.142431640624995,Continue normal operation and routine condition monitoring.,4,3
9,111.0,115.1621322631836,120.77957916259766,11.964245796203612,88.83987426757812,125.0,96.29817962646484,125.0,28.70182037353516,4.162132263183594,4.162132263183594,Low,Healthy,Manual review required,True,110.62798,4.5341522631836,Low,96.29817962646484,Healthy,Medium,Not required,29.96145629882812,Continue normal operation and routine condition monitoring.,4,3
23,113.0,116.88510131835938,123.2034912109375,10.855759620666504,93.39420318603516,125.0,99.6340789794922,125.0,25.36592102050781,3.885101318359375,3.885101318359375,Low,Healthy,Manual review required,True,122.39459,5.509488681640619,Low,99.6340789794922,Healthy,Medium,Not required,27.292736816406244,Continue normal operation and routine condition monitoring.,4,3
69,121.0,116.50662231445312,120.91383361816406,10.436091423034668,97.50418853759766,125.0,99.86624908447266,125.0,25.133750915527344,-4.493377685546875,4.493377685546875,Low,Healthy,Manual review required,True,113.17466,3.331962314453122,Low,99.86624908447266,Healthy,Medium,Not required,27.107000732421877,Continue normal operation and routine condition monitoring.,4,3
67,77.0,116.81026458740234,120.38629150390624,10.606282234191896,91.81807708740234,125.0,99.92224884033205,125.0,25.07775115966797,39.81026458740234,39.81026458740234,Low,Healthy,Manual review required,False,111.55588,5.254384587402342,Low,99.92224884033205,Healthy,Medium,Not required,27.062200927734363,Continue normal operation and routine condition monitoring.,4,3
22,111.0,116.64421844482422,120.48587036132812,10.218121528625488,96.3387222290039,125.0,100.32100677490234,125.0,24.678993225097656,5.644218444824219,5.644218444824219,Low,Healthy,Manual review required,True,115.53349,1.1107284448242183,Low,100.32100677490234,Healthy,Medium,Not required,26.74319458007813,Continue normal operation and routine condition monitoring.,4,3
