unit,actual_rul,predicted_rul_mean,predicted_rul_median,mc_standard_deviation,raw_percentile_05,raw_percentile_95,calibrated_lower_bound,calibrated_upper_bound,interval_width,prediction_error,absolute_error,confidence,health_status,recommendation,actual_inside_interval,ridge_prediction,final_predicted_rul,recent_slope,recent_predicted_drop,recent_decline_ratio,recent_prediction_range,recent_prediction_std,recent_residual_std,monotonicity_violation_rate,large_jump_count,largest_single_cycle_jump,trajectory_flag,model_disagreement,disagreement_level,mc_deterministic_gap,mc_gap_level,conservative_rul,engine_condition,prediction_trust,trajectory_trust,condition_severity_score,reliability_risk_score,reliability_risk,review_flag,operational_priority_score,operational_priority,operational_action,condition_priority,review_priority,operational_priority_order
37,21.0,36.76628494262695,37.65877532958984,6.7829766273498535,25.81717872619629,46.87474822998047,26.084003448486328,47.44856643676758,21.36456298828125,15.766284942626951,15.766284942626951,Medium,Warning,Plan maintenance soon,False,31.299614,35.69366455078125,-1.176855245030911,18.0839958190918,0.9517892536364104,23.799285888671875,7.708415111197139,3.656337460303662,0.3684210526315789,0,7.815288543701172,Consistent degradation,5.466670942626955,Low,1.0726203918457031,Low,26.084003448486328,Warning,High,High,79.13279724121094,0.8692512512207031,Low,Not required,55.65373344421386,High,Increase inspection frequency and prepare an early maintenance intervention. The recent RUL trajectory shows a broadly consistent degradation pattern.,2,3,2
62,54.0,48.10026931762695,48.16590118408203,8.370471954345703,32.8948860168457,59.95466613769531,35.23912048339844,60.96141815185547,25.72229766845703,-5.899730682373047,5.899730682373047,Medium,Warning,Plan maintenance soon,True,45.856037,43.23499298095703,-1.2441348312492604,28.557334899902344,1.5030176263106496,31.203628540039062,7.651901482475268,2.661741843814534,0.2105263157894736,0,6.465476989746094,Consistent degradation,2.2442323176269525,Low,4.865276336669922,Low,35.23912048339844,Warning,Medium,High,71.80870361328124,16.26762040456136,Low,Not required,55.14637865066527,High,Increase inspection frequency and prepare an early maintenance intervention. The recent RUL trajectory shows a broadly consistent degradation pattern.,2,3,2
17,50.0,59.408424377441406,59.94495391845703,10.468957901000977,43.93197250366211,74.88904571533203,43.66706466674805,75.1497802734375,31.482715606689453,9.408424377441406,9.408424377441406,Low,Monitor,Manual review required,True,61.56128,59.24847412109375,-1.669039710482258,26.45989990234375,1.392626310649671,34.33666229248047,11.489790355880364,6.27622272651221,0.2631578947368421,1,13.516956329345703,Consistent degradation,2.15285562255859,Low,0.15995025634765625,Low,43.66706466674805,Warning,Medium,High,65.06634826660157,16.85933510462443,Low,Not required,50.60424431800842,High,Increase inspection frequency and prepare an early maintenance intervention. The recent RUL trajectory shows a broadly consistent degradation pattern.,2,3,2
79,63.0,81.47805786132812,77.07054138183594,21.911800384521484,49.48687362670898,122.57644653320312,50.03118133544922,112.92493438720705,62.89375305175781,18.478057861328125,18.478057861328125,Low,Healthy,Manual review required,True,92.57232,59.26718521118164,-1.9319300400583383,49.11994552612305,2.5852602908485816,49.11994552612305,14.207871244711308,8.818324413228453,0.3157894736842105,6,18.4300537109375,Unstable trajectory,11.09426213867188,Medium,22.210872650146484,High,50.03118133544922,Monitor,Low,Low,59.97505493164063,89.9036242167155,High,Required,68.95362571716309,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
21,57.0,76.1219253540039,74.78602600097656,14.694270133972168,54.24468994140625,103.47920989990234,54.58124542236328,97.66260528564452,43.08135986328125,19.121925354003903,19.121925354003903,Low,Monitor,Manual review required,True,98.3087,74.05229187011719,-1.3473547799246617,29.31982421875,1.5431486430921053,39.572715759277344,11.170941952416,8.026771522845815,0.4210526315789473,2,12.05608367919922,Unstable trajectory,22.186774645996096,High,2.0696334838867188,Low,54.58124542236328,Monitor,Low,Low,56.33500366210937,84.3453877766927,High,Required,64.73811889648437,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
63,72.0,72.71502685546875,71.96730041503906,13.181394577026367,53.98143005371094,92.91439819335938,53.25079727172852,92.17926025390624,38.92846298217773,0.71502685546875,0.71502685546875,Low,Monitor,Manual review required,True,91.993515,73.18814086914062,0.7246876938898704,9.075942993164062,0.4776812101665296,40.47083282470703,13.275851211044312,12.601041541994803,0.3157894736842105,4,14.859458923339844,Unstable trajectory,19.278488144531252,Medium,0.473114013671875,Low,53.25079727172852,Monitor,Medium,Low,57.39936218261719,62.25587828954061,High,Required,58.85631701469421,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
13,95.0,72.56292724609375,71.58280944824219,14.45455551147461,50.33467864990234,99.74527740478516,51.35125732421875,93.77459716796876,42.42333984375,-22.43707275390625,22.43707275390625,Low,Monitor,Manual review required,False,80.364136,69.61408996582031,-0.3153687957534179,21.317771911621094,1.1219879953484786,39.321434020996094,10.163685716255316,9.99967730566466,0.4736842105263157,5,21.456588745117188,Unstable trajectory,7.801208753906252,Low,2.9488372802734375,Low,51.35125732421875,Monitor,Medium,Low,58.918994140625,56.8916982014974,Medium,Required,58.310805358886725,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
10,96.0,93.7763442993164,93.51407623291016,14.809408187866213,69.03348541259766,119.22308349609376,72.07763671875,115.4750518798828,43.39741516113281,-2.2236557006835938,2.2236557006835938,Low,Healthy,Manual review required,True,93.388306,90.00485229492188,1.5548833689295285,-18.23910522460937,-0.9599529065583882,40.45184326171875,11.713406512137215,7.537680077033331,0.631578947368421,3,11.084831237792969,Unstable trajectory,0.3880382993164062,Low,3.7714920043945312,Low,72.07763671875,Monitor,Medium,Low,42.337890625,57.53119468688965,Medium,Required,55.0,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
14,107.0,105.4902114868164,108.9317626953125,17.75106430053711,74.30413818359375,125.0,79.7540283203125,125.0,45.2459716796875,-1.5097885131835938,1.5097885131835938,Low,Healthy,Manual review required,True,112.43989,111.80850219726562,-0.0217005794209629,0.6225204467773438,0.0327642340409128,3.3579864501953125,0.813550955732635,0.8038701567597221,0.1052631578947368,0,1.822845458984375,High-RUL plateau — review,6.949678513183599,Low,6.318290710449219,Low,79.7540283203125,Monitor,Low,Low,36.19677734375,71.57333628336588,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",3,1,3
19,87.0,100.3254165649414,102.06037902832033,16.051164627075195,72.48463439941406,124.5486831665039,76.92237091064453,123.72846221923828,46.80609130859375,13.325416564941406,13.325416564941406,Low,Healthy,Manual review required,True,103.67772,98.68255615234376,0.8742387240990669,-11.348281860351562,-0.5972779926500822,34.28620910644531,9.928246409783272,8.553205422245036,0.5263157894736842,0,8.572395324707031,High-RUL plateau — review,3.3523034350585874,Low,1.642860412597642,Low,76.92237091064453,Monitor,Low,Low,38.462103271484374,70.5999043782552,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",3,1,3
30,115.0,96.1337432861328,96.78938293457033,17.751689910888672,66.7551498413086,124.60652923583984,70.39669799804688,121.87078857421876,51.47409057617188,-18.866256713867188,18.866256713867188,Low,Healthy,Manual review required,True,96.81391,101.93264770507812,1.715359709316627,-30.75446319580078,-1.6186559576737254,37.61956787109375,11.57185792971283,6.005925111498305,0.631578947368421,3,11.081565856933594,Unstable trajectory,0.6801667138672087,Low,5.798904418945327,Low,70.39669799804688,Monitor,Low,Low,43.6826416015625,73.73575210571289,High,Required,55.0,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
57,103.0,104.9174575805664,107.2135009765625,17.5892276763916,75.10122680664062,125.0,79.40339660644531,125.0,45.59660339355469,1.9174575805664065,1.9174575805664065,Low,Healthy,Manual review required,True,99.45689,110.97395324707033,0.3180614270661993,2.0794219970703125,0.1094432630037006,21.22798156738281,6.65929421290031,6.40175970263934,0.3684210526315789,1,13.15363311767578,High-RUL plateau — review,5.460567580566405,Low,6.0564956665039205,Low,79.40339660644531,Monitor,Low,Low,36.47728271484375,71.61755816141765,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",3,1,3
69,121.0,106.24646759033205,109.7784652709961,18.94491577148437,64.9822006225586,125.0,78.87169647216797,125.0,46.12830352783203,-14.753532409667969,14.753532409667969,Low,Healthy,Manual review required,True,113.17466,107.2218780517578,-0.7581122376864987,12.045654296875,0.6339818050986842,38.23652648925781,7.389324399270006,5.957533390063658,0.2631578947368421,3,26.97299194335937,Unstable trajectory,6.9281924096679575,Low,0.9754104614257528,Low,78.87169647216797,Monitor,Low,Low,36.90264282226563,70.12325064341226,High,Required,55.0,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
70,94.0,103.1984634399414,106.10845184326172,17.495288848876953,71.86809539794922,125.0,77.8133316040039,125.0,47.186668395996094,9.198463439941406,9.198463439941406,Low,Healthy,Manual review required,True,92.9908,104.86707305908205,-0.4273987332681064,8.0430908203125,0.4233205694901316,25.26909637451172,7.500358636560266,7.083898143688357,0.2105263157894736,2,18.635643005371094,Unstable trajectory,10.207663439941413,Medium,1.6686096191406392,Low,77.8133316040039,Monitor,Low,Low,37.74933471679688,78.25120385487875,High,Required,55.0,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
80,90.0,90.61485290527344,89.82410430908203,15.511921882629396,65.32371520996094,115.24788665771484,67.95193481445312,113.27777099609376,45.32583618164063,0.6148529052734375,0.6148529052734375,Low,Healthy,Manual review required,True,89.299835,94.31236267089844,-0.0649963665725583,2.4510955810546875,0.1290050305818256,25.9482421875,6.3963304807428605,6.385340873746,0.3684210526315789,4,18.77552795410156,Unstable trajectory,1.3150179052734359,Low,3.697509765625,Low,67.95193481445312,Monitor,Low,Low,45.6384521484375,70.72969182332358,High,Required,55.0,Elevated,Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The predicted RUL contains large jumps or excessive oscillations and should not be used without review.,3,1,3
11,97.0,77.90478515625,75.39385986328125,17.972225189208984,52.41306686401367,106.7940902709961,51.86505126953125,103.94451904296876,52.0794677734375,-19.09521484375,19.09521484375,Low,Monitor,Manual review required,True,88.22659,83.07420349121094,-0.5319948182070126,8.786628723144531,0.4624541433233964,27.595535278320312,8.399707843583482,7.819509394977235,0.2631578947368421,1,12.184646606445312,Consistent degradation,10.321804843750002,Medium,5.1694183349609375,Low,51.86505126953125,Monitor,Low,High,58.507958984374994,46.25293986002604,Medium,Recommended,54.8314532470703,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The recent RUL trajectory shows a broadly consistent degradation pattern.,3,2,3
27,66.0,78.90569305419922,78.5583267211914,16.722312927246094,53.1773567199707,109.2890167236328,54.581485748291016,103.22990417480467,48.64841842651367,12.90569305419922,12.90569305419922,Low,Monitor,Manual review required,True,93.57467,73.82756042480469,-1.5324837792188606,20.495933532714844,1.078733343827097,44.329925537109375,13.497918461259298,10.203232847761436,0.3157894736842105,1,27.842628479003903,Consistent degradation,14.668976945800779,Medium,5.078132629394531,Low,54.581485748291016,Monitor,Low,High,56.334811401367176,44.93586778640747,Medium,Recommended,52.91512831687926,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The recent RUL trajectory shows a broadly consistent degradation pattern.,3,2,3
4,82.0,82.86186218261719,81.58183288574219,17.670724868774414,55.6795654296875,113.3460922241211,57.235939025878906,108.48778533935548,51.25184631347656,0.8618621826171875,0.8618621826171875,Low,Healthy,Manual review required,True,84.93013,84.32096099853516,-0.4833288895456419,26.350303649902344,1.3868580868369655,29.17977905273437,6.193244920215095,5.530719304702759,0.1578947368421052,1,22.047828674316406,Consistent degradation,2.068267817382818,Low,1.4590988159179688,Low,57.235939025878906,Monitor,Low,High,54.211248779296874,37.20580863952637,Medium,Recommended,49.10961673736572,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The recent RUL trajectory shows a broadly consistent degradation pattern.,3,2,3
97,82.0,85.62064361572266,85.98637390136719,15.580453872680664,61.85092544555664,105.2274932861328,62.8636589050293,108.37762451171876,45.51396560668945,3.620643615722656,3.620643615722656,Low,Healthy,Manual review required,True,98.040405,82.13143157958984,-0.9044799862051373,29.88434600830078,1.5728603162263568,36.458763122558594,7.7669899055337615,5.755418115271528,0.3157894736842105,1,23.285301208496094,Consistent degradation,12.41976138427735,Medium,3.4892120361328125,Low,62.8636589050293,Monitor,Low,High,49.70907287597657,43.23080778121948,Medium,Recommended,47.76559334754944,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The recent RUL trajectory shows a broadly consistent degradation pattern.,3,2,3
29,90.0,98.36717987060548,101.55608367919922,17.468727111816406,68.6015625,125.0,73.01850891113281,123.71585083007812,50.69734191894531,8.367179870605469,8.367179870605469,Low,Healthy,Manual review required,True,97.80436,98.11390686035156,-0.8254956754526757,3.873207092285156,0.2038530048571135,23.027389526367188,6.817804252550133,4.881031797913015,0.4736842105263157,0,7.010765075683594,Mixed trajectory,0.5628198706054803,Low,0.25327301025392046,Low,73.01850891113281,Monitor,Low,Medium,41.585192871093746,54.0959275563558,Medium,Recommended,45.338413276672355,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The temporal prediction pattern is mixed and does not provide a stable degradation trend.,3,2,3
5,91.0,103.55697631835938,106.6329116821289,16.365676879882812,75.57041931152344,125.0,79.72225952148438,125.0,45.277740478515625,12.556976318359377,12.556976318359377,Low,Healthy,Manual review required,True,91.751434,107.89505004882812,-0.5172263181299188,3.823532104492188,0.2012385318153783,16.579116821289062,4.310943666547255,3.11273086093492,0.2105263157894736,0,9.79253387451172,Consistent degradation,11.805542318359372,Medium,4.33807373046875,Low,79.72225952148438,Monitor,Low,High,36.2221923828125,43.425177256266274,Medium,Recommended,38.38308784484863,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The recent RUL trajectory shows a broadly consistent degradation pattern.,3,2,3
95,125.0,102.54582214355467,104.38187408447266,16.97745132446289,72.73943328857422,125.0,77.87142944335938,125.0,47.12857055664063,-22.454177856445312,22.454177856445312,Low,Healthy,Manual review required,True,105.65919,101.51253509521484,-0.8163295659803764,8.416526794433594,0.4429750944438733,21.994613647460938,6.185650696228237,4.013063088961199,0.4210526315789473,0,7.337539672851562,Consistent degradation,3.113367856445322,Low,1.0332870483398295,Low,77.87142944335938,Monitor,Low,High,37.702856445312506,35.51764297485351,Medium,Recommended,37.047292404174804,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The recent RUL trajectory shows a broadly consistent degradation pattern.,3,2,3
48,92.0,105.78683471679688,110.84111785888672,18.203575134277344,66.57115173339844,125.0,79.4295654296875,125.0,45.5704345703125,13.786834716796877,13.786834716796877,Low,Healthy,Manual review required,True,97.93152,111.43997955322266,-0.7330606274138712,9.68474578857422,0.5097234625565378,20.47168731689453,5.753398932939706,3.903048123756588,0.3157894736842105,1,10.881126403808594,Consistent degradation,7.855314716796869,Low,5.653144836425781,Low,79.4295654296875,Monitor,Low,High,36.456347656249996,36.47329457600912,Medium,Recommended,36.46143173217773,Elevated,Engineering review is recommended before making a high-consequence decision. Use enhanced monitoring and repeat the RUL assessment after additional operating cycles. The recent RUL trajectory shows a broadly consistent degradation pattern.,3,2,3
2,98.0,109.9314422607422,111.02482604980467,17.418781280517578,77.07344818115234,125.0,84.65132141113281,125.0,40.34867858886719,11.931442260742188,11.931442260742188,Low,Healthy,Manual review required,True,114.53343,113.80567169189452,0.0629837781863106,-1.3447723388671875,-0.0707774915193256,5.181571960449219,1.1787292981512194,1.1213837259648771,0.1578947368421052,0,3.5456695556640625,High-RUL plateau — review,4.601987739257794,Low,3.8742294311523153,Low,84.65132141113281,Healthy,Low,Low,32.278942871093754,68.92216428120929,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
7,91.0,103.78477478027344,106.52891540527344,16.287874221801758,78.80949401855469,125.0,80.05683898925781,125.0,44.94316101074219,12.784774780273438,12.784774780273438,Low,Healthy,Manual review required,True,99.88128,105.65744018554688,0.4664710711715805,8.521942138671875,0.4485232704564145,23.25152587890625,7.04545982631304,6.511794050890448,0.3157894736842105,0,8.783035278320312,RUL increasing despite ageing,3.9034947802734337,Low,1.8726654052734375,Low,80.05683898925781,Healthy,Low,Low,35.95452880859376,69.97790718078613,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The predicted RUL increases despite additional engine cycles, indicating temporal inconsistency.",4,1,3
8,95.0,105.0449447631836,106.38365173339844,17.234983444213867,70.5842514038086,125.0,80.01708984375,125.0,44.98291015625,10.044944763183594,10.044944763183594,Low,Healthy,Manual review required,True,92.12198,108.9859390258789,-0.0618850077005254,-3.7225418090820312,-0.1959232531095806,7.384857177734375,1.9570484762858824,1.9242399569989348,0.3157894736842105,0,6.88861083984375,High-RUL plateau — review,12.9229647631836,Medium,3.9409942626953125,Low,80.01708984375,Healthy,Low,Low,35.986328125,78.18225606282552,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
9,111.0,112.73968505859376,111.11398315429688,14.313823699951172,92.09044647216795,125.0,91.72117614746094,125.0,33.27882385253906,1.73968505859375,1.73968505859375,Low,Healthy,Manual review required,True,110.62798,113.6546401977539,0.0108425914793102,-1.8314743041992188,-0.0963933844315378,2.4480743408203125,0.68718300927179,0.6843329297313988,0.1052631578947368,0,1.4021682739257812,High-RUL plateau — review,2.1117050585937704,Low,0.914955139160142,Low,91.72117614746094,Healthy,Medium,Low,26.623059082031254,52.78454399108886,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
12,124.0,103.79412078857422,106.4608154296875,15.592931747436523,72.78256225585938,125.0,81.02001190185547,125.0,43.97998809814453,-20.20587921142578,20.20587921142578,Low,Healthy,Manual review required,True,98.997604,106.12698364257812,1.40969097739772,-16.804443359375,-0.8844443873355263,35.529808044433594,10.216202011095428,6.188330215866437,0.5263157894736842,0,7.72509765625,High-RUL plateau — review,4.796516788574223,Low,2.3328628540039062,Low,81.02001190185547,Healthy,Low,Low,35.183990478515625,69.77011648813883,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
16,84.0,103.3309097290039,103.16667175292967,14.935527801513672,81.01655578613281,125.0,81.45909881591797,125.0,43.54090118408203,19.330909729003903,19.330909729003903,Low,Healthy,Manual review required,True,106.55716,103.67164611816406,-0.2743799424709223,6.511566162109375,0.3427140085320723,12.763389587402344,3.5096255326906274,3.1327729965806537,0.2105263157894736,0,8.683982849121094,High-RUL plateau — review,3.22625027099609,Low,0.34073638916015625,Low,81.45909881591797,Healthy,Medium,Low,34.83272094726563,56.44141674041748,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
23,113.0,114.99488067626952,121.1181640625,13.183862686157228,88.92630767822266,125.0,95.52726745605467,125.0,29.472732543945312,1.9948806762695312,1.9948806762695312,Low,Healthy,Manual review required,True,122.39459,121.2541046142578,-0.0817140392791043,0.335601806640625,0.0176632529810855,4.375762939453125,1.1728036480159012,1.0739888368323185,0.1578947368421052,0,3.40142822265625,High-RUL plateau — review,7.399709323730477,Low,6.259223937988281,Low,95.52726745605467,Healthy,Medium,Low,23.578186035156257,53.13868268330892,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
26,119.0,113.1062469482422,116.65521240234376,11.863445281982422,89.19783020019531,125.0,95.450927734375,125.0,29.549072265625,-5.8937530517578125,5.8937530517578125,Low,Healthy,Manual review required,True,115.569016,115.99744415283205,-0.1899047277923807,4.720252990722656,0.2484343679327713,5.077392578125,1.7301723322325564,1.339542743537106,0.2105263157894736,0,4.468780517578125,High-RUL plateau — review,2.462769051757803,Low,2.8911972045898438,Low,95.450927734375,Healthy,Medium,Low,23.639257812500002,52.04463450113932,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
28,97.0,108.86508178710938,109.86382293701172,17.667285919189453,77.35248565673828,125.0,83.24388122558594,125.0,41.75611877441406,11.865081787109377,11.865081787109377,Low,Healthy,Manual review required,True,104.26874,112.13614654541016,-0.0565810124676934,1.6185226440429688,0.0851854023180509,2.4154815673828125,0.674627110194503,0.590486937192294,0.0526315789473684,0,1.6436004638671875,High-RUL plateau — review,4.596341787109381,Low,3.2710647583007812,Low,83.24388122558594,Healthy,Low,Low,33.40489501953125,69.24889945983887,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
33,106.0,109.11275482177734,109.53594207763672,15.797381401062012,86.17122650146484,125.0,86.05802917480469,125.0,38.94197082519531,3.112754821777344,3.112754821777344,Low,Healthy,Manual review required,True,101.540665,111.36896514892578,0.0478130197166512,-1.863853454589844,-0.0980975502415707,3.857101440429688,1.0292108869303913,0.9915960510038436,0.0526315789473684,0,1.1611480712890625,High-RUL plateau — review,7.57208982177734,Low,2.2562103271484375,Low,86.05802917480469,Healthy,Low,Low,31.153576660156247,67.85530916849771,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
39,125.0,114.5934829711914,121.61355590820312,13.91111183166504,90.3927001953125,125.0,94.12770080566406,125.0,30.872299194335938,-10.406517028808594,10.406517028808594,Low,Healthy,Manual review required,True,125.0,122.71208190917967,0.0631822571718578,-0.27117919921875,-0.0142725894325657,3.0000991821289062,0.8085241202943282,0.721787594925584,0.0526315789473684,0,1.1627120971679688,High-RUL plateau — review,10.406517028808594,Medium,8.118598937988267,Low,94.12770080566406,Healthy,Medium,Low,24.697839355468755,61.78331184387206,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
47,125.0,106.46173095703124,107.8874282836914,17.163745880126953,75.4578628540039,125.0,81.53164672851562,125.0,43.468353271484375,-18.53826904296875,18.53826904296875,Low,Healthy,Manual review required,True,108.385574,108.41256713867188,-0.0439548693205187,1.3812637329101562,0.0726980912057976,4.614097595214844,1.22793043936278,1.2014878894766097,0.1578947368421052,0,4.150489807128906,High-RUL plateau — review,1.9238430429687696,Low,1.9508361816406392,Low,81.53164672851562,Healthy,Low,Low,34.7746826171875,69.45091120402019,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
51,114.0,108.67172241210938,109.95281982421876,15.432731628417969,78.66026306152344,125.0,86.11749267578125,125.0,38.88250732421875,-5.328277587890625,5.328277587890625,Low,Healthy,Manual review required,True,96.40285,113.09201049804688,0.2518444950419279,-2.7745513916015625,-0.1460290206106085,16.04192352294922,4.471061525885775,4.228650886074521,0.3684210526315789,1,11.673332214355469,High-RUL plateau — review,12.268872412109374,Medium,4.4202880859375,Low,86.11749267578125,Healthy,Low,Low,31.106005859374996,76.0543696085612,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
54,97.0,114.03466033935548,121.612060546875,14.59324836730957,79.28924560546875,125.0,92.63262939453124,125.0,32.36737060546875,17.03466033935547,17.03466033935547,Low,Healthy,Manual review required,True,100.1524,120.927490234375,-0.0915891489588228,1.5173568725585938,0.0798608880293996,4.5713653564453125,1.3116421882526148,1.2006186755674395,0.1578947368421052,0,2.6863250732421875,High-RUL plateau — review,13.882260339355483,Medium,6.892829895019517,Low,92.63262939453124,Healthy,Medium,Low,25.893896484375013,61.93537394205729,High,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
55,125.0,112.51029205322266,115.86104583740234,13.151386260986328,88.00743865966797,125.0,93.08724975585938,125.0,31.912750244140625,-12.489707946777344,12.489707946777344,Low,Healthy,Manual review required,True,112.041145,114.4501495361328,-0.2525831581058348,1.2523193359375,0.0659115439967105,13.712905883789062,3.477771337071052,3.1581009486676663,0.3684210526315789,0,6.557540893554688,High-RUL plateau — review,0.46914705322265604,Low,1.939857482910142,Low,93.08724975585938,Healthy,Medium,Low,25.530200195312503,52.61390050252278,Medium,Required,55.0,Elevated,"Manual engineering review is required before the predicted RUL is used for an operational or maintenance decision. Continue routine condition monitoring. The model remains on a high-RUL plateau despite continued ageing, indicating a possible shared model blind spot.",4,1,3
